,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2818618,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-04,-36.0,-15.0,-17.0,-51.0,-34.0,21.0
2818619,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-05,-37.0,-15.0,-16.0,-51.0,-36.0,22.0
2818620,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-06,-36.0,-17.0,-18.0,-52.0,-35.0,22.0
2818621,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-07,-39.0,-20.0,-26.0,-54.0,-34.0,23.0
2818622,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-08,-37.0,-16.0,-32.0,-54.0,-33.0,24.0
2818623,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-09,-37.0,-18.0,-28.0,-53.0,-7.0,17.0
2818624,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-10,-40.0,-23.0,-23.0,-59.0,-12.0,16.0
2818625,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-11,-38.0,-22.0,-28.0,-54.0,-36.0,21.0
2818626,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-12,-42.0,-27.0,-32.0,-56.0,-38.0,23.0
2818627,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-13,-40.0,-24.0,-28.0,-55.0,-37.0,20.0
2818628,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-14,-42.0,-27.0,-36.0,-57.0,-40.0,19.0
2818629,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-15,-41.0,-25.0,-42.0,-59.0,-40.0,19.0
2818630,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-16,-42.0,-26.0,-39.0,-59.0,-21.0,15.0
2818631,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-17,-44.0,-29.0,-28.0,-63.0,-23.0,13.0
2818632,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-18,-45.0,-33.0,-41.0,-60.0,-44.0,20.0
2818633,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-19,-45.0,-29.0,-35.0,-59.0,-44.0,21.0
2818634,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-20,-43.0,-29.0,-32.0,-59.0,-43.0,20.0
2818635,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-21,-44.0,-30.0,-38.0,-59.0,-41.0,21.0
2818636,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-22,-45.0,-29.0,-42.0,-60.0,-40.0,22.0
2818637,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-23,-42.0,-26.0,-33.0,-58.0,-17.0,16.0
2818638,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-24,-46.0,-31.0,-23.0,-63.0,-21.0,14.0
2818639,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-25,-42.0,-26.0,-29.0,-58.0,-40.0,19.0
2818640,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-26,-44.0,-29.0,-31.0,-59.0,-42.0,21.0
2818641,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-27,-44.0,-31.0,-29.0,-59.0,-41.0,21.0
2818642,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-28,-45.0,-32.0,-38.0,-60.0,-40.0,21.0
2818643,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-29,-43.0,-26.0,-44.0,-60.0,-39.0,22.0
2818644,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-30,-43.0,-23.0,-41.0,-61.0,-18.0,17.0
2818645,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-01-31,-40.0,-20.0,-28.0,-62.0,-19.0,13.0
2818646,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-01,-40.0,-19.0,-36.0,-58.0,-40.0,18.0
2818647,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-02,-44.0,-25.0,-38.0,-60.0,-42.0,21.0
2818648,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-03,-43.0,-26.0,-32.0,-59.0,-41.0,20.0
2818649,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-04,-43.0,-27.0,-34.0,-61.0,-41.0,21.0
2818650,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-05,-43.0,-27.0,-41.0,-61.0,-40.0,22.0
2818651,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-06,-43.0,-26.0,-34.0,-61.0,-17.0,17.0
2818652,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-07,-47.0,-33.0,-28.0,-66.0,-23.0,15.0
2818653,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-08,-49.0,-36.0,-42.0,-64.0,-44.0,22.0
2818654,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-09,-43.0,-27.0,-31.0,-60.0,-42.0,22.0
2818655,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-10,-42.0,-27.0,-29.0,-59.0,-41.0,20.0
2818656,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-11,-40.0,-24.0,-34.0,-58.0,-40.0,20.0
2818657,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-12,-44.0,-27.0,-38.0,-64.0,-56.0,26.0
2818658,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-13,-41.0,-24.0,-33.0,-62.0,-20.0,17.0
2818659,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-14,-35.0,-24.0,-21.0,-61.0,-18.0,13.0
2818660,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-15,-38.0,-22.0,-34.0,-59.0,-39.0,19.0
2818661,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-16,-40.0,-21.0,-34.0,-58.0,-40.0,21.0
2818662,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-17,-41.0,-26.0,-35.0,-60.0,-39.0,21.0
2818663,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-18,-40.0,-23.0,-37.0,-59.0,-38.0,21.0
2818664,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-19,-41.0,-23.0,-44.0,-62.0,-37.0,23.0
2818665,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-20,-41.0,-21.0,-40.0,-63.0,-14.0,19.0
2818666,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-21,-51.0,-37.0,-44.0,-71.0,-24.0,20.0
2818667,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-22,-41.0,-24.0,-36.0,-61.0,-39.0,21.0
2818668,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-23,-41.0,-25.0,-33.0,-58.0,-39.0,22.0
2818669,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-24,-39.0,-23.0,-27.0,-59.0,-43.0,21.0
2818670,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-25,-41.0,-24.0,-27.0,-61.0,-55.0,25.0
2818671,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-26,-39.0,-20.0,-39.0,-60.0,-36.0,22.0
2818672,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-27,-36.0,-17.0,-28.0,-58.0,-12.0,16.0
2818673,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-02-28,-39.0,-22.0,-19.0,-62.0,-16.0,13.0
2818674,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-01,-36.0,-17.0,-30.0,-57.0,-36.0,19.0
2818675,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-02,-38.0,-19.0,-30.0,-58.0,-38.0,21.0
2818676,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-03,-38.0,-22.0,-29.0,-58.0,-38.0,21.0
2818677,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-04,-38.0,-21.0,-33.0,-57.0,-36.0,21.0
2818678,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-05,-38.0,-20.0,-38.0,-57.0,-35.0,22.0
2818679,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-06,-36.0,-17.0,-27.0,-56.0,-11.0,17.0
2818680,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-07,-40.0,-24.0,-16.0,-61.0,-16.0,14.0
2818681,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-08,-37.0,-21.0,-29.0,-57.0,-36.0,20.0
2818682,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-09,-41.0,-24.0,-31.0,-58.0,-38.0,22.0
2818683,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-10,-40.0,-24.0,-31.0,-58.0,-37.0,21.0
2818684,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-11,-43.0,-27.0,-40.0,-60.0,-37.0,23.0
2818685,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-12,-39.0,-21.0,-40.0,-59.0,-34.0,23.0
2818686,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-13,-35.0,-17.0,-28.0,-54.0,-10.0,16.0
2818687,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-14,-38.0,-21.0,-15.0,-60.0,-14.0,14.0
2818688,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-15,-33.0,-15.0,-24.0,-55.0,-34.0,19.0
2818689,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-16,-36.0,-15.0,-25.0,-54.0,-36.0,21.0
2818690,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-17,-37.0,-19.0,-23.0,-54.0,-35.0,20.0
2818691,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-18,-37.0,-20.0,-27.0,-55.0,-35.0,21.0
2818692,PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,2021-03-19,-37.0,-18.0,-34.0,-55.0,-33.0,22.0
2818693,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-15,-3.0,-1.0,-4.0,-6.0,8.0,0.0
2818694,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-16,-4.0,-2.0,-3.0,-4.0,2.0,1.0
2818695,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-17,-6.0,-4.0,-7.0,1.0,5.0,1.0
2818696,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-18,-1.0,-2.0,-4.0,-5.0,3.0,2.0
2818697,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-19,-5.0,-3.0,1.0,-6.0,3.0,2.0
2818698,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-20,-6.0,-7.0,-2.0,-8.0,1.0,1.0
2818699,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-21,-5.0,-5.0,-5.0,-3.0,8.0,1.0
2818700,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-22,-3.0,-1.0,-2.0,1.0,8.0,0.0
2818701,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-23,-2.0,-1.0,9.0,-3.0,4.0,1.0
2818702,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-24,3.0,-1.0,13.0,3.0,-5.0,2.0
2818703,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-25,-1.0,-6.0,14.0,11.0,-41.0,9.0
2818704,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-26,-5.0,0.0,1.0,-2.0,4.0,0.0
2818705,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-27,-7.0,-5.0,-5.0,-9.0,3.0,1.0
2818706,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-28,-6.0,-4.0,-5.0,-7.0,10.0,1.0
2818707,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-02-29,-5.0,0.0,-5.0,-9.0,10.0,0.0
2818708,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-01,-4.0,-1.0,-2.0,-7.0,6.0,1.0
2818709,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-02,-9.0,-6.0,-10.0,-5.0,2.0,1.0
2818710,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-03,-1.0,-1.0,0.0,-4.0,4.0,-2.0
2818711,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-04,-7.0,-1.0,4.0,-6.0,4.0,2.0
2818712,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-05,-4.0,-2.0,1.0,-5.0,4.0,0.0
2818713,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-06,-2.0,-2.0,3.0,-4.0,9.0,1.0
2818714,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-07,-7.0,-3.0,0.0,-5.0,9.0,0.0
2818715,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-08,-8.0,-1.0,-1.0,-4.0,6.0,1.0
2818716,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-09,-7.0,-3.0,1.0,-4.0,2.0,2.0
2818717,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-10,-3.0,-2.0,0.0,-2.0,2.0,2.0
2818718,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-11,-8.0,-3.0,4.0,-7.0,3.0,2.0
2818719,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-12,-8.0,-2.0,-3.0,3.0,2.0,1.0
2818720,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-13,-27.0,-9.0,-17.0,-3.0,-14.0,7.0
2818721,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-14,-44.0,-23.0,-34.0,-24.0,-9.0,5.0
2818722,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-15,-50.0,-27.0,-34.0,-43.0,-6.0,7.0
2818723,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-16,-45.0,-24.0,-21.0,-32.0,-33.0,12.0
2818724,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-17,-68.0,-40.0,-23.0,-46.0,-50.0,18.0
2818725,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-18,-78.0,-56.0,-25.0,-62.0,-61.0,24.0
2818726,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-19,-81.0,-62.0,-30.0,-68.0,-64.0,25.0
2818727,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-20,-84.0,-65.0,-40.0,-73.0,-63.0,30.0
2818728,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-21,-87.0,-68.0,-57.0,-77.0,-53.0,24.0
2818729,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-22,-89.0,-74.0,-55.0,-80.0,-48.0,23.0
2818730,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-23,-85.0,-69.0,-42.0,-75.0,-68.0,31.0
2818731,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-24,-85.0,-70.0,-38.0,-74.0,-70.0,30.0
2818732,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-25,-87.0,-73.0,-36.0,-75.0,-70.0,31.0
2818733,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-26,-86.0,-70.0,-40.0,-76.0,-70.0,31.0
2818734,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-27,-87.0,-72.0,-47.0,-78.0,-67.0,34.0
2818735,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-28,-88.0,-69.0,-58.0,-81.0,-55.0,27.0
2818736,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-29,-94.0,-90.0,-59.0,-84.0,-55.0,27.0
2818737,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-30,-86.0,-74.0,-42.0,-77.0,-69.0,32.0
2818738,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-03-31,-85.0,-72.0,-39.0,-75.0,-70.0,31.0
2818739,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-01,-85.0,-69.0,-36.0,-74.0,-69.0,30.0
2818740,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-02,-86.0,-69.0,-40.0,-77.0,-69.0,30.0
2818741,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-03,-87.0,-71.0,-47.0,-80.0,-66.0,34.0
2818742,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-04,-89.0,-73.0,-59.0,-81.0,-56.0,27.0
2818743,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-05,-94.0,-91.0,-59.0,-85.0,-56.0,27.0
2818744,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-06,-84.0,-67.0,-42.0,-76.0,-67.0,31.0
2818745,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-07,-83.0,-65.0,-37.0,-72.0,-67.0,30.0
2818746,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-08,-83.0,-67.0,-35.0,-74.0,-68.0,30.0
2818747,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-09,-87.0,-75.0,-39.0,-78.0,-74.0,32.0
2818748,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-10,-90.0,-80.0,-50.0,-82.0,-74.0,37.0
2818749,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-11,-90.0,-74.0,-60.0,-82.0,-57.0,28.0
2818750,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-12,-94.0,-90.0,-60.0,-86.0,-56.0,27.0
2818751,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-13,-83.0,-65.0,-43.0,-74.0,-66.0,30.0
2818752,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-14,-82.0,-65.0,-36.0,-73.0,-66.0,30.0
2818753,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-15,-84.0,-68.0,-36.0,-72.0,-66.0,31.0
2818754,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-16,-83.0,-68.0,-40.0,-76.0,-66.0,30.0
2818755,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-17,-85.0,-71.0,-46.0,-77.0,-63.0,34.0
2818756,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-18,-88.0,-73.0,-59.0,-81.0,-53.0,26.0
2818757,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-19,-94.0,-90.0,-59.0,-86.0,-54.0,27.0
2818758,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-20,-85.0,-69.0,-41.0,-75.0,-65.0,30.0
2818759,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-21,-84.0,-69.0,-36.0,-73.0,-66.0,29.0
2818760,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-22,-85.0,-70.0,-35.0,-73.0,-65.0,29.0
2818761,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-23,-85.0,-72.0,-40.0,-76.0,-66.0,30.0
2818762,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-24,-85.0,-72.0,-46.0,-78.0,-63.0,32.0
2818763,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-25,-88.0,-74.0,-59.0,-80.0,-51.0,25.0
2818764,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-26,-94.0,-91.0,-59.0,-86.0,-53.0,27.0
2818765,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-27,-84.0,-69.0,-40.0,-74.0,-64.0,31.0
2818766,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-28,-84.0,-70.0,-38.0,-73.0,-65.0,30.0
2818767,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-29,-84.0,-69.0,-31.0,-70.0,-64.0,29.0
2818768,PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,2020-04-30,-88.0,-63.0,-39.0,-62.0,-64.0,29.0
